Year,Name,BASIN,ISO_TIME,NATURE,LAT,LON,WMO WIND,WMO PRES,USA WIND,USA PRES,ENSO
2004,FRANCES,,2004-08-28 12:00:00,TS,17.2,-51.6,105.0,958.0,105,958,Neutral
2004,FRANCES,,2004-08-28 15:00:00,TS,17.5,-52.0,,,110,953,Neutral
2004,FRANCES,,2004-08-28 18:00:00,TS,17.7,-52.3,115.0,948.0,115,948,Neutral
2004,FRANCES,,2004-08-28 21:00:00,TS,17.9,-52.6,,,115,948,Neutral
2004,FRANCES,,2004-08-29 00:00:00,TS,18.1,-52.9,115.0,948.0,115,948,Neutral
2004,FRANCES,,2004-08-29 03:00:00,TS,18.3,-53.2,,,115,948,Neutral
2004,FRANCES,,2004-08-29 06:00:00,TS,18.4,-53.6,115.0,948.0,115,948,Neutral
2004,FRANCES,,2004-08-29 09:00:00,TS,18.5,-54.0,,,115,948,Neutral
2004,FRANCES,,2004-08-29 12:00:00,TS,18.6,-54.4,115.0,948.0,115,948,Neutral
2004,FRANCES,,2004-08-29 15:00:00,TS,18.7,-54.7,,,113,948,Neutral
2004,FRANCES,,2004-08-29 18:00:00,TS,18.8,-55.0,110.0,948.0,110,948,Neutral
2004,FRANCES,,2004-08-29 21:00:00,TS,18.9,-55.4,,,108,951,Neutral
2004,FRANCES,,2004-08-30 00:00:00,TS,18.9,-55.8,105.0,954.0,105,954,Neutral
2004,FRANCES,,2004-08-30 03:00:00,TS,18.9,-56.3,,,103,956,Neutral
2004,FRANCES,,2004-08-30 06:00:00,TS,19.0,-56.8,100.0,958.0,100,958,Neutral
2004,FRANCES,,2004-08-30 09:00:00,TS,19.1,-57.4,,,100,957,Neutral
2004,FRANCES,,2004-08-30 12:00:00,TS,19.2,-58.1,100.0,956.0,100,956,Neutral
2004,FRANCES,,2004-08-30 15:00:00,TS,19.3,-58.7,,,105,952,Neutral
2004,FRANCES,,2004-08-30 18:00:00,TS,19.4,-59.3,110.0,948.0,110,948,Neutral
2004,FRANCES,,2004-08-30 21:00:00,TS,19.5,-60.0,,,110,947,Neutral
2004,FRANCES,,2004-08-31 00:00:00,TS,19.6,-60.7,110.0,946.0,110,946,Neutral
2004,FRANCES,,2004-08-31 03:00:00,TS,19.7,-61.4,,,113,948,Neutral
2004,FRANCES,,2004-08-31 06:00:00,TS,19.8,-62.1,115.0,950.0,115,950,Neutral
2004,FRANCES,,2004-08-31 09:00:00,TS,19.9,-62.8,,,118,950,Neutral
2004,FRANCES,,2004-08-31 12:00:00,TS,20.0,-63.5,120.0,949.0,120,949,Neutral
2004,FRANCES,,2004-08-31 15:00:00,TS,20.1,-64.3,,,123,946,Neutral
2004,FRANCES,,2004-08-31 18:00:00,TS,20.3,-65.0,125.0,942.0,125,942,Neutral
2004,FRANCES,,2004-08-31 21:00:00,TS,20.4,-65.7,,,123,942,Neutral
2004,FRANCES,,2004-09-01 00:00:00,TS,20.6,-66.4,120.0,941.0,120,941,Neutral
2004,FRANCES,,2004-09-01 03:00:00,TS,20.8,-67.2,,,120,940,Neutral
2004,FRANCES,,2004-09-01 06:00:00,TS,21.0,-67.9,120.0,939.0,120,939,Neutral
2004,FRANCES,,2004-09-01 07:00:00,TS,21.1,-68.1,120.0,935.0,120,935,Neutral
2004,FRANCES,,2004-09-01 09:00:00,TS,21.2,-68.5,,,120,936,Neutral
2004,FRANCES,,2004-09-01 12:00:00,TS,21.4,-69.1,120.0,937.0,120,937,Neutral
2004,FRANCES,,2004-09-01 15:00:00,TS,21.6,-69.8,,,120,939,Neutral
2004,FRANCES,,2004-09-01 18:00:00,TS,21.8,-70.4,120.0,941.0,120,941,Neutral
2004,FRANCES,,2004-09-01 21:00:00,TS,22.0,-70.9,,,120,940,Neutral
2004,FRANCES,,2004-09-02 00:00:00,TS,22.2,-71.4,120.0,939.0,120,939,Neutral
2004,FRANCES,,2004-09-02 03:00:00,TS,22.5,-71.9,,,123,938,Neutral
2004,FRANCES,,2004-09-02 06:00:00,TS,22.7,-72.5,125.0,937.0,125,937,Neutral
2004,FRANCES,,2004-09-02 07:30:00,TS,22.8,-72.8,125.0,936.0,125,936,Neutral
2004,FRANCES,,2004-09-02 09:00:00,TS,22.9,-73.1,,,123,937,Neutral
2004,FRANCES,,2004-09-02 12:00:00,TS,23.2,-73.5,120.0,939.0,120,939,Neutral
2004,FRANCES,,2004-09-02 15:00:00,TS,23.5,-73.9,,,118,944,Neutral
2004,FRANCES,,2004-09-02 18:00:00,TS,23.8,-74.3,115.0,948.0,115,948,Neutral
2004,FRANCES,,2004-09-02 19:30:00,TS,24.0,-74.5,110.0,948.0,110,948,Neutral
2004,FRANCES,,2004-09-02 21:00:00,TS,24.1,-74.7,,,108,948,Neutral
2004,FRANCES,,2004-09-03 00:00:00,TS,24.2,-75.0,105.0,948.0,105,948,Neutral
2004,FRANCES,,2004-09-03 03:00:00,TS,24.3,-75.3,,,102,951,Neutral
2004,FRANCES,,2004-09-03 05:30:00,TS,24.6,-75.6,100.0,954.0,100,954,Neutral
2004,FRANCES,,2004-09-03 06:00:00,TS,24.7,-75.7,100.0,954.0,100,954,Neutral
2004,FRANCES,,2004-09-03 09:00:00,TS,25.0,-76.0,,,96,955,Neutral
2004,FRANCES,,2004-09-03 10:00:00,TS,25.1,-76.1,95.0,956.0,95,956,Neutral
2004,FRANCES,,2004-09-03 12:00:00,TS,25.3,-76.3,95.0,958.0,95,958,Neutral
2004,FRANCES,,2004-09-03 15:00:00,TS,25.5,-76.7,,,93,959,Neutral
2004,FRANCES,,2004-09-03 18:00:00,TS,25.7,-77.1,90.0,960.0,90,960,Neutral
2004,FRANCES,,2004-09-03 21:00:00,TS,25.8,-77.3,,,88,960,Neutral
2004,FRANCES,,2004-09-04 00:00:00,TS,26.0,-77.5,85.0,960.0,85,960,Neutral
2004,FRANCES,,2004-09-04 03:00:00,TS,26.2,-77.7,,,85,960,Neutral
2004,FRANCES,,2004-09-04 06:00:00,TS,26.4,-77.9,85.0,960.0,85,960,Neutral
2004,FRANCES,,2004-09-04 09:00:00,TS,26.5,-78.1,,,89,961,Neutral
2004,FRANCES,,2004-09-04 10:00:00,TS,26.6,-78.2,90.0,961.0,90,961,Neutral
2004,FRANCES,,2004-09-04 12:00:00,TS,26.8,-78.5,90.0,962.0,90,962,Neutral
2004,FRANCES,,2004-09-04 15:00:00,TS,26.9,-78.9,,,90,962,Neutral
2004,FRANCES,,2004-09-04 18:00:00,TS,26.8,-79.1,90.0,962.0,90,962,Neutral
2004,FRANCES,,2004-09-04 21:00:00,TS,26.9,-79.2,,,93,960,Neutral
2004,FRANCES,,2004-09-05 00:00:00,TS,27.0,-79.4,95.0,958.0,95,958,Neutral
2004,FRANCES,,2004-09-05 03:00:00,TS,27.2,-80.0,,,92,959,Neutral
2004,FRANCES,,2004-09-05 04:30:00,TS,27.2,-80.2,90.0,960.0,90,960,Neutral
2004,FRANCES,,2004-09-05 06:00:00,TS,27.2,-80.2,90.0,960.0,90,960,Neutral
2004,FRANCES,,2004-09-05 09:00:00,TS,27.3,-80.4,,,85,965,Neutral
2004,FRANCES,,2004-09-05 12:00:00,TS,27.4,-80.7,80.0,969.0,80,969,Neutral
2004,FRANCES,,2004-09-05 15:00:00,TS,27.6,-81.2,,,70,972,Neutral
2004,FRANCES,,2004-09-05 18:00:00,TS,27.8,-81.7,60.0,975.0,60,975,Neutral
2004,FRANCES,,2004-09-05 21:00:00,TS,27.9,-82.0,,,58,977,Neutral
2004,FRANCES,,2004-09-06 00:00:00,TS,28.1,-82.3,55.0,978.0,55,978,Neutral
2004,FRANCES,,2004-09-06 03:00:00,TS,28.3,-82.8,,,55,980,Neutral
2004,FRANCES,,2004-09-06 06:00:00,TS,28.6,-83.3,55.0,981.0,55,981,Neutral
2004,FRANCES,,2004-09-06 09:00:00,TS,28.9,-83.6,,,55,982,Neutral
2004,FRANCES,,2004-09-06 12:00:00,TS,29.2,-83.7,55.0,982.0,55,982,Neutral
2004,FRANCES,,2004-09-06 15:00:00,TS,29.6,-83.8,,,53,982,Neutral
2004,FRANCES,,2004-09-06 18:00:00,TS,30.1,-84.0,50.0,982.0,50,982,Neutral
2004,FRANCES,,2004-09-06 21:00:00,TS,30.6,-84.3,,,43,983,Neutral
2004,FRANCES,,2004-09-07 00:00:00,TS,31.0,-84.6,35.0,984.0,35,984,Neutral
2004,FRANCES,,2004-09-07 03:00:00,TS,31.3,-84.8,,,33,986,Neutral
2004,FRANCES,,2004-09-07 06:00:00,TS,31.5,-85.0,30.0,988.0,30,988,Neutral
2004,FRANCES,,2004-09-07 09:00:00,TS,31.7,-85.1,,,28,990,Neutral
2004,FRANCES,,2004-09-07 12:00:00,TS,32.0,-85.2,25.0,992.0,25,992,Neutral
2004,FRANCES,,2004-09-07 15:00:00,TS,32.2,-85.2,,,25,994,Neutral
2004,FRANCES,,2004-09-07 18:00:00,TS,32.5,-85.1,25.0,996.0,25,996,Neutral
2004,FRANCES,,2004-09-07 21:00:00,TS,32.9,-84.9,,,25,997,Neutral
2004,FRANCES,,2004-09-08 00:00:00,TS,33.4,-84.7,25.0,998.0,25,998,Neutral
2004,FRANCES,,2004-09-08 03:00:00,TS,33.8,-84.6,,,25,999,Neutral
2004,FRANCES,,2004-09-08 06:00:00,TS,34.3,-84.3,25.0,1000.0,25,1000,Neutral
2004,FRANCES,,2004-09-08 09:00:00,TS,35.1,-83.8,,,25,1001,Neutral
2004,FRANCES,,2004-09-08 12:00:00,TS,36.1,-83.2,25.0,1001.0,25,1001,Neutral
2004,FRANCES,,2004-09-08 15:00:00,TS,37.0,-82.6,,,25,1002,Neutral
2004,FRANCES,,2004-09-08 18:00:00,TS,37.8,-82.1,25.0,1002.0,25,1002,Neutral
2004,FRANCES,,2004-09-08 21:00:00,TS,38.2,-81.7,,,25,1002,Neutral
2004,FRANCES,,2004-09-09 00:00:00,ET,38.7,-81.3,25.0,1001.0,25,1001,Neutral
2004,FRANCES,,2004-09-09 03:00:00,ET,39.5,-80.8,,,28,1001,Neutral
2004,FRANCES,,2004-09-09 06:00:00,ET,40.5,-80.0,30.0,1001.0,30,1001,Neutral
2004,FRANCES,,2004-09-09 09:00:00,ET,41.7,-78.9,,,33,1001,Neutral
2004,FRANCES,,2004-09-09 12:00:00,ET,42.8,-77.7,35.0,1001.0,35,1001,Neutral
2004,FRANCES,,2004-09-09 15:00:00,ET,43.6,-76.7,,,33,1002,Neutral
2004,FRANCES,,2004-09-09 18:00:00,ET,44.3,-75.7,30.0,1002.0,30,1002,Neutral
2004,FRANCES,,2004-09-09 21:00:00,ET,44.8,-74.6,,,28,1003,Neutral
2004,FRANCES,,2004-09-10 00:00:00,ET,45.3,-73.3,25.0,1003.0,25,1003,Neutral
2004,FRANCES,,2004-09-10 03:00:00,ET,45.8,-72.0,,,23,1004,Neutral
2004,FRANCES,,2004-09-10 06:00:00,ET,46.2,-70.5,20.0,1004.0,20,1004,Neutral
2004,FRANCES,,2004-09-10 09:00:00,ET,46.4,-68.9,,,20,1005,Neutral
2004,FRANCES,,2004-09-10 12:00:00,ET,46.6,-67.3,20.0,1005.0,20,1005,Neutral
2004,FRANCES,,2004-09-10 15:00:00,ET,46.9,-65.7,,,20,1005,Neutral
2004,FRANCES,,2004-09-10 18:00:00,ET,47.2,-64.2,20.0,1005.0,20,1005,Neutral
2004,CHARLEY,,2004-08-09 12:00:00,TS,11.4,-59.2,30.0,1010.0,30,1010,Neutral
2004,CHARLEY,,2004-08-09 15:00:00,TS,11.5,-60.1,,,30,1010,Neutral
2004,CHARLEY,,2004-08-09 18:00:00,TS,11.7,-61.1,30.0,1009.0,30,1009,Neutral
2004,CHARLEY,,2004-08-09 21:00:00,TS,11.9,-62.1,,,30,1009,Neutral
2004,CHARLEY,,2004-08-10 00:00:00,TS,12.2,-63.2,30.0,1009.0,30,1009,Neutral
2004,CHARLEY,,2004-08-10 03:00:00,TS,12.5,-64.2,,,33,1008,Neutral
2004,CHARLEY,,2004-08-10 06:00:00,TS,12.9,-65.3,35.0,1007.0,35,1007,Neutral
2004,CHARLEY,,2004-08-10 09:00:00,TS,13.3,-66.4,,,38,1006,Neutral
2004,CHARLEY,,2004-08-10 12:00:00,TS,13.8,-67.6,40.0,1004.0,40,1004,Neutral
2004,CHARLEY,,2004-08-10 15:00:00,TS,14.4,-68.7,,,43,1002,Neutral
2004,CHARLEY,,2004-08-10 18:00:00,TS,14.9,-69.8,45.0,1000.0,45,1000,Neutral
2004,CHARLEY,,2004-08-10 21:00:00,TS,15.3,-70.8,,,50,1000,Neutral
2004,CHARLEY,,2004-08-11 00:00:00,TS,15.6,-71.8,55.0,999.0,55,999,Neutral
2004,CHARLEY,,2004-08-11 03:00:00,TS,15.8,-72.8,,,55,999,Neutral
2004,CHARLEY,,2004-08-11 06:00:00,TS,16.0,-73.7,55.0,999.0,55,999,Neutral
2004,CHARLEY,,2004-08-11 09:00:00,TS,16.1,-74.6,,,58,997,Neutral
2004,CHARLEY,,2004-08-11 12:00:00,TS,16.3,-75.4,60.0,995.0,60,995,Neutral
2004,CHARLEY,,2004-08-11 15:00:00,TS,16.5,-76.1,,,63,994,Neutral
2004,CHARLEY,,2004-08-11 18:00:00,TS,16.7,-76.8,65.0,993.0,65,993,Neutral
2004,CHARLEY,,2004-08-11 21:00:00,TS,17.0,-77.5,,,65,993,Neutral
2004,CHARLEY,,2004-08-12 00:00:00,TS,17.4,-78.1,65.0,992.0,65,992,Neutral
2004,CHARLEY,,2004-08-12 03:00:00,TS,17.8,-78.7,,,70,990,Neutral
2004,CHARLEY,,2004-08-12 06:00:00,TS,18.2,-79.3,75.0,988.0,75,988,Neutral
2004,CHARLEY,,2004-08-12 09:00:00,TS,18.7,-80.0,,,78,986,Neutral
2004,CHARLEY,,2004-08-12 12:00:00,TS,19.2,-80.7,80.0,984.0,80,984,Neutral
2004,CHARLEY,,2004-08-12 15:00:00,TS,19.8,-81.2,,,85,982,Neutral
2004,CHARLEY,,2004-08-12 18:00:00,TS,20.5,-81.6,90.0,980.0,90,980,Neutral
2004,CHARLEY,,2004-08-12 21:00:00,TS,21.1,-81.9,,,90,978,Neutral
2004,CHARLEY,,2004-08-13 00:00:00,TS,21.7,-82.2,90.0,976.0,90,976,Neutral
2004,CHARLEY,,2004-08-13 03:00:00,TS,22.4,-82.5,,,100,969,Neutral
2004,CHARLEY,,2004-08-13 04:30:00,TS,22.7,-82.6,105.0,966.0,105,966,Neutral
2004,CHARLEY,,2004-08-13 06:00:00,TS,23.0,-82.6,105.0,966.0,105,966,Neutral
2004,CHARLEY,,2004-08-13 09:00:00,TS,23.7,-82.8,,,100,968,Neutral
2004,CHARLEY,,2004-08-13 12:00:00,TS,24.4,-82.9,95.0,969.0,95,969,Neutral
2004,CHARLEY,,2004-08-13 15:00:00,TS,25.2,-82.7,,,110,958,Neutral
2004,CHARLEY,,2004-08-13 18:00:00,TS,26.1,-82.4,125.0,947.0,125,947,Neutral
2004,CHARLEY,,2004-08-13 19:45:00,TS,26.6,-82.2,130.0,941.0,130,941,Neutral
2004,CHARLEY,,2004-08-13 20:45:00,TS,26.9,-82.1,125.0,942.0,125,942,Neutral
2004,CHARLEY,,2004-08-13 21:00:00,TS,27.0,-82.1,,,121,944,Neutral
2004,CHARLEY,,2004-08-14 00:00:00,TS,28.1,-81.6,75.0,970.0,75,970,Neutral
2004,CHARLEY,,2004-08-14 03:00:00,TS,29.1,-81.2,,,75,982,Neutral
2004,CHARLEY,,2004-08-14 06:00:00,TS,30.1,-80.8,75.0,993.0,75,993,Neutral
2004,CHARLEY,,2004-08-14 09:00:00,TS,31.2,-80.2,,,70,991,Neutral
2004,CHARLEY,,2004-08-14 12:00:00,TS,32.3,-79.7,65.0,988.0,65,988,Neutral
2004,CHARLEY,,2004-08-14 14:00:00,TS,33.0,-79.4,70.0,992.0,70,992,Neutral
2004,CHARLEY,,2004-08-14 15:00:00,TS,33.4,-79.1,,,68,994,Neutral
2004,CHARLEY,,2004-08-14 16:00:00,TS,33.8,-78.7,65.0,997.0,65,997,Neutral
2004,CHARLEY,,2004-08-14 18:00:00,TS,34.5,-78.1,60.0,1000.0,60,1000,Neutral
2004,CHARLEY,,2004-08-14 21:00:00,TS,35.7,-77.0,,,50,1006,Neutral
2004,CHARLEY,,2004-08-15 00:00:00,ET,36.9,-75.9,40.0,1012.0,40,1012,Neutral
2004,CHARLEY,,2004-08-15 03:00:00,ET,38.1,-74.9,,,38,1013,Neutral
2004,CHARLEY,,2004-08-15 06:00:00,ET,39.3,-73.8,35.0,1014.0,35,1014,Neutral
2004,CHARLEY,,2004-08-15 09:00:00,ET,40.3,-72.5,,,33,1016,Neutral
2004,CHARLEY,,2004-08-15 12:00:00,ET,41.2,-71.1,30.0,1018.0,30,1018,Neutral
2000,GORDON,,2000-09-14 12:00:00,TS,19.8,-87.3,25.0,1008.0,25,1008,La Niña
2000,GORDON,,2000-09-14 15:00:00,TS,20.1,-87.3,,,25,1008,La Niña
2000,GORDON,,2000-09-14 18:00:00,TS,20.4,-87.4,25.0,1007.0,25,1007,La Niña
2000,GORDON,,2000-09-14 21:00:00,TS,20.6,-87.5,,,25,1007,La Niña
2000,GORDON,,2000-09-15 00:00:00,TS,20.7,-87.7,25.0,1007.0,25,1007,La Niña
2000,GORDON,,2000-09-15 03:00:00,TS,20.8,-87.8,,,25,1007,La Niña
2000,GORDON,,2000-09-15 06:00:00,TS,21.0,-88.0,25.0,1006.0,25,1006,La Niña
2000,GORDON,,2000-09-15 09:00:00,TS,21.2,-88.4,,,25,1005,La Niña
2000,GORDON,,2000-09-15 12:00:00,TS,21.4,-88.7,25.0,1004.0,25,1004,La Niña
2000,GORDON,,2000-09-15 15:00:00,TS,21.5,-88.4,,,28,1004,La Niña
2000,GORDON,,2000-09-15 18:00:00,TS,21.6,-87.8,30.0,1004.0,30,1004,La Niña
2000,GORDON,,2000-09-15 21:00:00,TS,22.0,-87.2,,,35,1002,La Niña
2000,GORDON,,2000-09-16 00:00:00,TS,22.5,-86.7,40.0,1000.0,40,1000,La Niña
2000,GORDON,,2000-09-16 03:00:00,TS,22.7,-86.6,,,45,999,La Niña
2000,GORDON,,2000-09-16 06:00:00,TS,22.9,-86.6,50.0,997.0,50,997,La Niña
2000,GORDON,,2000-09-16 09:00:00,TS,23.2,-86.5,,,53,995,La Niña
2000,GORDON,,2000-09-16 12:00:00,TS,23.5,-86.3,55.0,992.0,55,992,La Niña
2000,GORDON,,2000-09-16 15:00:00,TS,23.9,-86.1,,,58,988,La Niña
2000,GORDON,,2000-09-16 18:00:00,TS,24.3,-85.9,60.0,983.0,60,983,La Niña
2000,GORDON,,2000-09-16 21:00:00,TS,24.7,-85.7,,,63,984,La Niña
2000,GORDON,,2000-09-17 00:00:00,TS,25.2,-85.4,65.0,985.0,65,985,La Niña
2000,GORDON,,2000-09-17 03:00:00,TS,25.6,-85.2,,,68,983,La Niña
2000,GORDON,,2000-09-17 06:00:00,TS,26.1,-84.9,70.0,981.0,70,981,La Niña
2000,GORDON,,2000-09-17 09:00:00,TS,26.6,-84.6,,,68,984,La Niña
2000,GORDON,,2000-09-17 12:00:00,TS,27.1,-84.3,65.0,987.0,65,987,La Niña
2000,GORDON,,2000-09-17 15:00:00,TS,27.6,-84.0,,,65,986,La Niña
2000,GORDON,,2000-09-17 18:00:00,TS,28.0,-83.8,65.0,985.0,65,985,La Niña
2000,GORDON,,2000-09-17 21:00:00,TS,28.5,-83.6,,,63,987,La Niña
2000,GORDON,,2000-09-18 00:00:00,TS,28.9,-83.4,60.0,989.0,60,989,La Niña
2000,GORDON,,2000-09-18 03:00:00,TS,29.3,-83.2,55.0,991.0,55,991,La Niña
2000,GORDON,,2000-09-18 06:00:00,TS,29.8,-83.0,40.0,1000.0,40,1000,La Niña
2000,GORDON,,2000-09-18 09:00:00,TS,30.4,-82.7,,,35,1003,La Niña
2000,GORDON,,2000-09-18 12:00:00,TS,31.0,-82.3,30.0,1006.0,30,1006,La Niña
2000,GORDON,,2000-09-18 15:00:00,TS,31.6,-81.9,,,28,1009,La Niña
2000,GORDON,,2000-09-18 18:00:00,ET,32.3,-81.5,25.0,1011.0,25,1011,La Niña
2000,GORDON,,2000-09-18 21:00:00,ET,32.9,-80.9,,,25,1011,La Niña
2000,GORDON,,2000-09-19 00:00:00,ET,33.5,-80.2,25.0,1011.0,25,1011,La Niña
2000,GORDON,,2000-09-19 03:00:00,ET,34.2,-79.6,,,23,1011,La Niña
2000,GORDON,,2000-09-19 06:00:00,ET,35.0,-79.0,20.0,1011.0,20,1011,La Niña
2000,GORDON,,2000-09-19 09:00:00,ET,36.0,-78.7,,,20,1011,La Niña
2000,GORDON,,2000-09-19 12:00:00,ET,37.0,-78.2,20.0,1010.0,20,1010,La Niña
2000,GORDON,,2000-09-19 15:00:00,ET,37.8,-77.2,,,23,1009,La Niña
2000,GORDON,,2000-09-19 18:00:00,ET,38.5,-76.0,25.0,1008.0,25,1008,La Niña
2000,GORDON,,2000-09-19 21:00:00,ET,39.2,-75.0,,,25,1008,La Niña
2000,GORDON,,2000-09-20 00:00:00,ET,40.0,-74.0,25.0,1007.0,25,1007,La Niña
2000,GORDON,,2000-09-20 03:00:00,ET,40.8,-73.0,,,25,1006,La Niña
2000,GORDON,,2000-09-20 06:00:00,ET,41.5,-72.0,25.0,1005.0,25,1005,La Niña
2000,GORDON,,2000-09-20 09:00:00,ET,41.8,-70.8,,,28,1005,La Niña
2000,GORDON,,2000-09-20 12:00:00,ET,42.0,-69.5,30.0,1005.0,30,1005,La Niña
2000,GORDON,,2000-09-20 15:00:00,ET,42.2,-68.3,,,30,1005,La Niña
2000,GORDON,,2000-09-20 18:00:00,ET,42.5,-67.2,30.0,1005.0,30,1005,La Niña
2000,GORDON,,2000-09-20 21:00:00,ET,42.7,-66.1,,,30,1005,La Niña
2000,GORDON,,2000-09-21 00:00:00,ET,43.0,-65.0,30.0,1004.0,30,1004,La Niña
2000,GORDON,,2000-09-21 03:00:00,ET,43.3,-64.0,,,30,1004,La Niña
2000,GORDON,,2000-09-21 06:00:00,ET,43.5,-63.0,30.0,1003.0,30,1003,La Niña
2004,IVAN,,2004-09-02 18:00:00,TS,9.7,-27.6,25.0,1009.0,25,1009,Neutral
2004,IVAN,,2004-09-02 21:00:00,TS,9.7,-28.1,,,28,1008,Neutral
2004,IVAN,,2004-09-03 00:00:00,TS,9.7,-28.7,30.0,1007.0,30,1007,Neutral
2004,IVAN,,2004-09-03 03:00:00,TS,9.7,-29.4,,,33,1006,Neutral
2004,IVAN,,2004-09-03 06:00:00,TS,9.7,-30.3,35.0,1005.0,35,1005,Neutral
2004,IVAN,,2004-09-03 09:00:00,TS,9.6,-31.2,,,38,1004,Neutral
2004,IVAN,,2004-09-03 12:00:00,TS,9.5,-32.1,40.0,1003.0,40,1003,Neutral
2004,IVAN,,2004-09-03 15:00:00,TS,9.4,-32.9,,,43,1002,Neutral
2004,IVAN,,2004-09-03 18:00:00,TS,9.3,-33.6,45.0,1000.0,45,1000,Neutral
2004,IVAN,,2004-09-03 21:00:00,TS,9.2,-34.3,,,45,1000,Neutral
2004,IVAN,,2004-09-04 00:00:00,TS,9.1,-35.0,45.0,999.0,45,999,Neutral
2004,IVAN,,2004-09-04 03:00:00,TS,9.0,-35.7,,,48,998,Neutral
2004,IVAN,,2004-09-04 06:00:00,TS,8.9,-36.5,50.0,997.0,50,997,Neutral
2004,IVAN,,2004-09-04 09:00:00,TS,8.9,-37.3,,,50,997,Neutral
2004,IVAN,,2004-09-04 12:00:00,TS,8.9,-38.2,50.0,997.0,50,997,Neutral
2004,IVAN,,2004-09-04 15:00:00,TS,8.9,-39.1,,,53,996,Neutral
2004,IVAN,,2004-09-04 18:00:00,TS,9.0,-39.9,55.0,994.0,55,994,Neutral
2004,IVAN,,2004-09-04 21:00:00,TS,9.1,-40.6,,,58,993,Neutral
2004,IVAN,,2004-09-05 00:00:00,TS,9.3,-41.4,60.0,991.0,60,991,Neutral
2004,IVAN,,2004-09-05 03:00:00,TS,9.4,-42.4,,,63,989,Neutral
2004,IVAN,,2004-09-05 06:00:00,TS,9.5,-43.4,65.0,987.0,65,987,Neutral
2004,IVAN,,2004-09-05 09:00:00,TS,9.6,-44.3,,,75,982,Neutral
2004,IVAN,,2004-09-05 12:00:00,TS,9.8,-45.1,85.0,977.0,85,977,Neutral
2004,IVAN,,2004-09-05 15:00:00,TS,10.0,-46.0,,,98,966,Neutral
2004,IVAN,,2004-09-05 18:00:00,TS,10.2,-46.8,110.0,955.0,110,955,Neutral
2004,IVAN,,2004-09-05 21:00:00,TS,10.4,-47.6,,,113,952,Neutral
2004,IVAN,,2004-09-06 00:00:00,TS,10.6,-48.5,115.0,948.0,115,948,Neutral
2004,IVAN,,2004-09-06 03:00:00,TS,10.7,-49.5,,,113,949,Neutral
2004,IVAN,,2004-09-06 06:00:00,TS,10.8,-50.5,110.0,950.0,110,950,Neutral
2004,IVAN,,2004-09-06 09:00:00,TS,10.9,-51.5,,,110,953,Neutral
2004,IVAN,,2004-09-06 12:00:00,TS,11.0,-52.5,110.0,955.0,110,955,Neutral
2004,IVAN,,2004-09-06 15:00:00,TS,11.2,-53.5,,,100,962,Neutral
2004,IVAN,,2004-09-06 18:00:00,TS,11.3,-54.4,90.0,969.0,90,969,Neutral
2004,IVAN,,2004-09-06 21:00:00,TS,11.3,-55.3,,,90,967,Neutral
2004,IVAN,,2004-09-07 00:00:00,TS,11.2,-56.1,90.0,964.0,90,964,Neutral
2004,IVAN,,2004-09-07 03:00:00,TS,11.2,-57.0,,,93,965,Neutral
2004,IVAN,,2004-09-07 06:00:00,TS,11.3,-57.8,95.0,965.0,95,965,Neutral
2004,IVAN,,2004-09-07 09:00:00,TS,11.4,-58.6,,,98,964,Neutral
2004,IVAN,,2004-09-07 12:00:00,TS,11.6,-59.4,100.0,963.0,100,963,Neutral
2004,IVAN,,2004-09-07 15:00:00,TS,11.7,-60.3,,,103,960,Neutral
2004,IVAN,,2004-09-07 18:00:00,TS,11.8,-61.1,105.0,956.0,105,956,Neutral
2004,IVAN,,2004-09-07 21:00:00,TS,11.9,-61.7,,,109,953,Neutral
2004,IVAN,,2004-09-07 21:30:00,TS,11.9,-61.8,110.0,952.0,110,952,Neutral
2004,IVAN,,2004-09-08 00:00:00,TS,12.0,-62.6,115.0,950.0,115,950,Neutral
2004,IVAN,,2004-09-08 03:00:00,TS,12.1,-63.4,,,118,948,Neutral
2004,IVAN,,2004-09-08 06:00:00,TS,12.3,-64.1,120.0,946.0,120,946,Neutral
2004,IVAN,,2004-09-08 09:00:00,TS,12.4,-64.8,,,120,951,Neutral
2004,IVAN,,2004-09-08 12:00:00,TS,12.6,-65.5,120.0,955.0,120,955,Neutral
2004,IVAN,,2004-09-08 15:00:00,TS,12.8,-66.3,,,120,953,Neutral
2004,IVAN,,2004-09-08 18:00:00,TS,13.0,-67.0,120.0,950.0,120,950,Neutral
2004,IVAN,,2004-09-08 21:00:00,TS,13.1,-67.7,,,125,944,Neutral
2004,IVAN,,2004-09-09 00:00:00,TS,13.3,-68.3,130.0,938.0,130,938,Neutral
2004,IVAN,,2004-09-09 03:00:00,TS,13.5,-68.9,,,135,932,Neutral
2004,IVAN,,2004-09-09 06:00:00,TS,13.7,-69.5,140.0,925.0,140,925,Neutral
2004,IVAN,,2004-09-09 09:00:00,TS,13.9,-70.2,,,140,922,Neutral
2004,IVAN,,2004-09-09 12:00:00,TS,14.2,-70.8,140.0,919.0,140,919,Neutral
2004,IVAN,,2004-09-09 15:00:00,TS,14.4,-71.4,,,135,920,Neutral
2004,IVAN,,2004-09-09 18:00:00,TS,14.7,-71.9,130.0,921.0,130,921,Neutral
